Season,Episode,Speaker,To,Line,Location
2,2,Jeremy,Gog," But, Gog, I'm... music! I make music!",Courtyard
2,2,Gog,Jeremy," Right. Well, maybe we should meet up and have a chat sometime.",Courtyard
2,2,Jeremy,Gog," Of course we should meet up sometime and have a chat. Look, here's Super Hans.",Courtyard
2,2,Jeremy,Super Hans,"We can do the music, can't we, Super Hans?",Courtyard
2,2,Super Hans,Jeremy," Tell you what, that crack is really moreish.",Courtyard
2,2,Mark,Mark,Saturday shift! I thought we had people in Ireland to do this for us. Lovely trustworthy voices.,JLB
2,2,Mark,Others,"I can call back at a more convenient... OK, bye.",JLB
2,2,Mark,Mark,"Mmm, Sophie, with her lovely soft face. Jeff! Can't believe they're doing the Stockport contract! Perfect excuse for him to get her round to his place, and here I am stuck with the new guy.",JLB
2,2,Jeff,Mark," See you later, gays!",JLB
2,2,Mark,Jeff, What?!,JLB
2,2,Jeff,Mark," See you later, guys.",JLB
2,2,Jeff,Sophie,"Soph, see you back at my place. 33 Ringfield Road. You bring the vino.",JLB
2,2,Jeff,Mark,I've got the massage oil!,JLB
2,2,Mark,Mark,"He hasn't got any massage oil. He's trying to make me obsess about massage oil. And it's worked. Break with the newbie will be a pain fest, trying to chat. Maybe I'll say I'm very upset and go and sit on the loo and just never explain. Huh? Oh, God, he's taunting me! I should've made him a cup of tea when I had one. Hurrah! It was a joke! A hilarious joke!",JLB
2,2,Daryl,Mark,"OK great, you sure you don't need a loan? Maybe for some therapy to help you shpeak pwoperly. Huh? OK, bye. He'd already hung up.",JLB
2,2,Mark,Daryl, Oh! Right!,JLB
2,2,Daryl,Mark," Well I don't know about you, but I'm so bored I could eat a fucking stapler!",JLB
2,2,Mark,Mark,"This is crazy. I should be working, but I'm not.",JLB
2,2,Mark,Daryl,Ha-ha! I see you!,JLB
2,2,Daryl,Mark," I'm Barnes Wallis, you're the Ruhr!",JLB
2,2,Mark,Mark,"I'm the Ruhr and no-one's actually said the word ""Dambusters""! This is bloody brilliant! I'm having fun! And I'm not thinking about Sophie!",JLB
2,2,Daryl,Mark, Go on.,JLB
2,2,Mark,Daryl, I can't!,JLB
2,2,Daryl,Mark, Just imagine it's Ian's cock.,JLB
2,2,Mark,Mark,I've got a friend! I've made a friend! Maybe there's nothing wrong with me and I'm just a normal human being!,JLB
2,2,Jeremy,Jeremy,"I can't believe I'm pitching to Gog. I hope he doesn't know it was me who did the shit in his mum's airing cupboard. Please like my music, you lanky wanker! Please, please let me do the music for your Honda film.",Gog's Flat
2,2,Gog,Jeremy, Want another beer?,Gog's Flat
2,2,Jeremy,Gog, Sure.,Gog's Flat
2,2,Gog,Jeremy, Follow me.,Gog's Flat
2,2,Jeremy,Gog, He hates it. He bloody hates it.,Gog's Flat
2,2,Gog,Jeremy," These are my guys. They had to pull a latey, so I was all ""do it round my place, I've got a fridge full of beers."" Plus, this way I get to keep an eye on, which is cool!",Gog's Flat
2,2,Jeremy,Gog," Very cool. So, about the track?",Gog's Flat
2,2,Gog,Jeremy, Hey you know what I fancy right now? A kebab. Will you go down and get me a kebab?,Gog's Flat
2,2,Jeremy,Gog, You want me to…,Gog's Flat
2,2,Gog,Jeremy, I want a kebab.,Gog's Flat
2,2,Jeremy,Gog," What, really?",Gog's Flat
2,2,Gog,Jeremy," No! Why, were you going to go and get me one?",Gog's Flat
2,2,Jeremy,Gog, No!,Gog's Flat
2,2,Gog,Jeremy, I can't believe you were going to get me a kebab!,Gog's Flat
2,2,Jeremy,Gog, I wasn't!,Gog's Flat
2,2,Gog,Jeremy," Well, I want one now.",Gog's Flat
2,2,Jeremy,Gog, Right. Really?,Gog's Flat
2,2,Gog,Jeremy," No! I'm shitting you, Jez! Jesus!",Gog's Flat
2,2,Jeremy,Gog," Right, so, about the soundtrack. Can I do the soundtrack?",Gog's Flat
2,2,Gog,Jeremy," I'm talking to a number of people, Jez. But if I do pick you, what I want is something classic. You remember the theme tune from Jaws? Well, I don't want anything like that, obviously, I want something completely different. I want something that when people hear it, they'll immediately go, ""Yeah"".",Gog's Flat
2,2,Jeremy,Gog, Right.,Gog's Flat
2,2,Jeremy,Jeremy,"What shall I write? Can't just put ""Not Jaws"". Do pretend writing.",Gog's Flat
2,2,Gog,Jeremy, Are you pretending to write?,Gog's Flat
2,2,Jeremy,Gog, No.,Gog's Flat
2,2,Mark,Johnson,"It's really, I honestly didn't see anyone.",JLB
2,2,Mark,Mark,"Shit, what if they bring in forensics?",JLB
2,2,Mark,Johnson,"Oh, hell, I probably shouldn't have done that, should I? My prints will be all over it now.",JLB
2,2,Johnson,Mark," Yeah, well, it's very embarrassing. And since Ian Krauss is of German extraction, it has to be treated as a racial incident.",JLB
2,2,Mark,Johnson, Ian's a-? A racial incident? But why?,JLB
2,2,Johnson,Mark," Oh, come on, Mark. Germans? Sausages? Do I have to spell it out? The sausage-munching Boche. Fritz, the bratwurst guzzler.",JLB
2,2,Mark,Johnson, Of course. Horrible.,JLB
2,2,Daryl,Mark," And they're treating it as a racial incident? Bloody hell, next you won't be able to get a black coffee from the coffee machine.",Living Room
2,2,Mark,Daryl, Exactly! And they'll have a bloody EU banana-straightening machine to straighten all the bananas!,Living Room
2,2,Daryl,Mark," Hey, there's already a banana-straightening machine. It's called woman. I mean you take that Sophie, right, going over to Jeff's like that right in your face. You've got to admit, that is the behaviour of a world-class bitch.",Living Room
2,2,Mark,Daryl," Heh heh, yeah!",Living Room
2,2,Mark,Mark,"Go on, say it. I'm gonna say it!",Living Room
2,2,Mark,Daryl,"Yeah, I suppose she is a bit of a... bitch.",Living Room
2,2,Daryl,Mark, Too right. Ask Clarkson. Clarkson knows.,Living Room
2,2,Mark,Daryl, Good old Clarkson.,Living Room
2,2,Daryl,Mark," People like fast cars, they like females with big boobies and they don't want the Euro and that's all there is to it.",Living Room
2,2,Mark,Daryl, I'm not that hungry. Do you want anything?,Living Room
2,2,Daryl,Mark, Don't really fancy a Chinky. Have you got a pizza menu?,Living Room
2,2,Mark,Daryl, About a million!,Living Room
2,2,Daryl,Mark, I'd like to see 'em run like that carrying real Sten guns.,Living Room
2,2,Mark,Daryl, Yeah? Do you know about...?,Living Room
2,2,Daryl,Mark," Just re-enactments, you know. It's cool, we do like WW2 stuff. Can be a hell of a laugh, you know, just a bunch of guys together.",Living Room
2,2,Mark,Daryl, Re-enactments?,Living Room
2,2,Mark,Mark,They probably sound more fun than they really are. Like Laser Quest.,Living Room
2,2,Mark,Daryl,"Another beer, G?",Living Room
2,2,Daryl,Mark, Lock and load!,Living Room
2,2,Mark,Mark,"God, what is he taking? Better not disturb him, he might attack me and be sick, ugh.",Kitchen
2,2,Mark,Jeremy,Jeremy?,Kitchen
2,2,Jeremy,Mark, What?,Kitchen
2,2,Mark,Jeremy, What's Hans doing?,Kitchen
2,2,Jeremy,Mark, He's honking on his crack pipe.,Kitchen
2,2,Mark,Jeremy, Crack?! I've got company!,Kitchen
2,2,Jeremy,Mark," Oh, relax! ""Oh, I'm Mark, I'm in the '80s, I'm dying of heroin in a puddle in the corner in an advert!"" Drugs are fine, Mark, everyone agrees now. Drugs are what happen to people, and that's fine, so shut up.",Kitchen
2,2,Mark,Jeremy," Look, I don't want to make a scene but I really think…",Kitchen
2,2,Jeremy,Mark, Ah ha-ha-hah!,Kitchen
2,2,Mark,Jeremy, What?,Kitchen
2,2,Jeremy,Mark," It's Gog, I got the commission!",Kitchen
2,2,Mark,Jeremy," Well, congratulations.",Kitchen
2,2,Jeremy,Mark, Shove it up your arse! Shove it up your arse! I've got a commission! It's big and it's fat and it's going right up your white-bread arse!,Kitchen
2,2,Mark,Jeremy," Jez, for God's sake, I'm pleased for you!",Kitchen
2,2,Jeremy,Mark," Oh yeah, sure you are. So pleased that I've gone straight to the finish line on my enormous bike, while you're still jogging along for miles in the rat race with you and all the other rats.",Kitchen
2,2,Mark,Jeremy, Exactly. I think it's great.,Kitchen
2,2,Jeremy,Mark, Great! Well in that case you won't mind if I take you out for an incredibly expensive meal to celebrate.,Kitchen
2,2,Mark,Jeremy, I'm not that hungry.,Kitchen
2,2,Jeremy,Mark, Bollocks. We're going.,Kitchen
2,2,Jeremy,Mark," Why did you have to bring Daryl? He's a bit boring, isn't he?",Indian Restaurant
2,2,Mark,Jeremy," Boring? What, cos he doesn't go around with a haircut and an iPod and piercings and a... strap-on?",Indian Restaurant
2,2,Jeremy,Mark, Strap-on?,Indian Restaurant
2,2,Mark,Jeremy, It's an example.,Indian Restaurant
2,2,Jeremy,Others," Uh sorry, excuse me, I ordered three pilau rice and three peshwari naans.",Indian Restaurant
2,2,Mark,Jeremy," It's all right, Jeremy, it's all right, I changed the order, there's always rice left.",Indian Restaurant
2,2,Jeremy,Mark, It's not all right.,Indian Restaurant
2,2,Jeremy,Others,"Bring us three pilau rice and four peshwari naans, please.",Indian Restaurant
2,2,Jeremy,Mark,"I've shared enough rice with you, Mark. I'm in the big league now.",Indian Restaurant
2,2,Mark,Jeremy," Four naan, Jeremy? Four? That's insane.",Indian Restaurant
2,2,Jeremy,Mark," So, what am I going to pay you to do in my band?",Indian Restaurant
2,2,Mark,Jeremy," That's very kind of you Jez, but you don't want to overstretch yourself.",Indian Restaurant
2,2,Jeremy,Mark," Bollocks. I'm a very generous guy. Daryl's bringing his cor anglais, Nancy's singing, what are you going to do?",Indian Restaurant
2,2,Mark,Jeremy," Heh, well, we did once talk about me doing a kind of Jean-Michel Jarre thing on the keyboards.",Indian Restaurant
2,2,Jeremy,Mark," Mm-hm. Or, I was sort of hoping you'd say you want to be the manager. Yeah? You could order me around, which you'd enjoy, but I'd be your boss. Could be kind of confusing, in a good way.",Indian Restaurant
2,2,Daryl,Mark," Three more beers for the Three Musketeers, eh? Ooh! Aaaaah!",Indian Restaurant
2,2,Daryl,Mark," Aye aye, check this out, right? Sexy girl walks past, it's like…",Taxi
2,2,Mark,Daryl,"That's not funny, Daryl. Repeat, not funny!",Taxi
2,2,Jeremy,Daryl," Oh, come on, lads, let's lose the cone. I'm a somebody now, there's no need for a cone.",Taxi
2,2,Daryl,Jeremy, Ooh!,Taxi
2,2,Mark,Jeremy," Too good for the cone, are we? We're having a laugh, Jeremy, a bloody good laugh! Bet we're having a much better time than Sophie is right now.",Taxi
2,2,Daryl,Mark," Ey! Course we are, mate, course we are! Eh, I'll tell you what. I'll tell you where we should go now.",Taxi
2,2,Mark,Daryl, What are we gonna do?,Jeff's Place
2,2,Daryl,Mark, Fuck him up!,Jeff's Place
2,2,Mark,Daryl," Maybe we should check the doorbell's working nice and loud, yeah?",Jeff's Place
2,2,Daryl,Mark," Or, or we could make a special delivery for Jeff Heaney.",Jeff's Place
2,2,Mark,Daryl," Daryl, what, what are you...? No! Don't! Oh fuck! Oh piss. Oh crumbs.",Jeff's Place
2,2,Jeremy,Jeremy,What am I gonna tell Gog? What happened to all the time? Where did all the time go? We had loads of time!,Recording Studio
2,2,Super Hans,Jeremy," What we really need to do is create a powerful sense of dread. See, the longer the note, the more dread.",Recording Studio
2,2,Jeremy,Jeremy,God that's terrible. It's worse than Daryl's bloody cor anglais. Oh they're useless. I wish they were all robots. I wish I was a robot. Maybe I could punch through a wall.,Recording Studio
2,2,Jeremy,Super Hans,"Yeah, OK. Right, ready? One, two, three, let's go!",Recording Studio
2,2,Nancy,Others,"Watch out, they're gonna get you, they're gonna get you, baby, they're coming after you, watch your back, they're gonna get you, they're comin' after you-ou...",Recording Studio
2,2,Jeremy,Nancy,"Look, no, all right? That's not shit, but just no.",Recording Studio
2,2,Jeremy,Super Hans,"Hans, you realise we've only got thirty-nine minutes left.",Recording Studio
2,2,Super Hans,Jeremy," Oh, right so now we're working it's not OK for me to smoke my crack?",Recording Studio
2,2,Jeremy,Super Hans," Yes, exactly. Exactly.",Recording Studio
2,2,Super Hans,Jeremy," What, so next you're gonna boot me out for not wearing a jacket and tie?",Recording Studio
2,2,Mark,Jeremy," Jez, is there anything I can...?",Recording Studio
2,2,Jeremy,Mark," It's under control, Mark, OK, everything's under control, will you please get back behind the glass?",Recording Studio
2,2,Mark,Jeremy," But, as your manager, I just…",Recording Studio
2,2,Jeremy,Mark," Just get back behind the glass. There is a very clear, if invisible line, here be beauty, there be... pie charts. OK?",Recording Studio
2,2,Others,Jeremy," Look, I've been here since eight, I'm just going to go grab a coffee, all right?",Recording Studio
2,2,Super Hans,Others," Yeah well, if you're leaving now, don't even fucking dream of coming back!",Recording Studio
2,2,Jeremy,Super Hans," Oh, God!",Recording Studio
2,2,Daryl,Mark," I mean, obviously, a band isn't an army, but you need some organisation.",Re-enactment Site
2,2,Mark,Daryl, Exactly my feeling. Exactly.,Re-enactment Site
2,2,Daryl,Mark," I mean, democracy's all very well, but it's weak and it's decadent. You need a strong leader.",Re-enactment Site
2,2,Mark,Daryl, Uh...,Re-enactment Site
2,2,Daryl,Mark, I'm in character.,Re-enactment Site
2,2,Mark,Daryl," Oh! Uh, yes, yes, right. Yes. The Fatherland needs the Fuhrer.",Re-enactment Site
2,2,Mark,Mark,"Oh God, I'm even boring when I'm a Nazi.",Re-enactment Site
2,2,Daryl,Mark, Jesus! Classic rubbernecker. Absolutely no interest in military history. Might as well be checking out fucking seed drills down a farm museum.,Re-enactment Site
2,2,Mark,Daryl," Still, it's nice to get out the city, isn't it?",Re-enactment Site
2,2,Daryl,Mark," Oh yeah, it's nice to get away from it all, isn't it, the work, the smog, the graffiti.",Re-enactment Site
2,2,Mark,Daryl," Yeah, the traffic, the noise, the hassle.",Re-enactment Site
2,2,Daryl,Mark," Car alarms, the cashpoints, the blacks, the Pakis, the Jews.",Re-enactment Site
2,2,Mark,Daryl," Oh uh, yeah, yeah. I mean, that's what we all want, a racially pure nation.",Re-enactment Site
2,2,Daryl,Mark," Exactly. I mean all we're saying is England for the English, right?",Re-enactment Site
2,2,Mark,Daryl, You mean Germany for the Germans? You mean- this is- are we-?,Re-enactment Site
2,2,Daryl,Mark," Rights for whites. That's not too much to ask, is it?",Re-enactment Site
2,2,Mark,Daryl, Is this... real now?,Re-enactment Site
2,2,Daryl,Mark," We're on the same wavelength, right? Everyone thinks it, the difference is, we're not afraid to say it.",Re-enactment Site
2,2,Mark,Mark,"Oh, shit. Oh, bollocks. Of course, I can't just make a nice, normal friend. Oh no, that would be far too simple.",Re-enactment Site
2,2,Daryl,Others,Heil Hitler!,Re-enactment Site
2,2,Mark,Others,"Uh, heil.",Re-enactment Site
2,2,Others,Daryl," You're not supposed to do that, Daryl! You know you're not supposed to do that!",Re-enactment Site
2,2,Jeremy,Mark," Yeah I was really, really, really pleased with the track, you know, once we got that weird hiss off. I mean, you'll never get it off entirely, but, you know.",Living Room
2,2,Mark,Jeremy, Uh-huh.,Living Room
2,2,Mark,Mark,I've got to cut the link. Daryl is definitely beyond.,Living Room
2,2,Jeremy,Mark," So, rest of the money should be rolling in soon, which is just as well!",Living Room
2,2,Mark,Jeremy, Uh-huh.,Living Room
2,2,Mark,Mark,"Or maybe I'm just overreacting. Maybe everyone does it now, and it's cool and Ali G and I'm just an old stick-in-the-mud, as usual.",Living Room
2,2,Jeremy,Mark," Mark, like I said, sorry if I was a bit of a cock-muncher down the studio.",Living Room
2,2,Mark,Jeremy," Fine. It's totally fine, mate. Honestly. Listen, I might pop... just pop down the uh, Chinky. Do you want anything?",Living Room
2,2,Jeremy,Mark," From... uh no I'm all right, thanks.",Living Room
2,2,Mark,Jeremy, What about from the Paki shop? Do you want anything from in there?,Living Room
2,2,Jeremy,Mark," The ""Paki shop""?",Living Room
2,2,Mark,Jeremy," Yeah, I don't normally go there. They've always got that wog box on.",Living Room
2,2,Jeremy,Mark," Mark, what the hell are you talking about?",Living Room
2,2,Mark,Jeremy," Yeah. That's not on, is it? What I said, it's not all right, is it?",Living Room
2,2,Jeremy,Mark," Well, no.",Living Room
2,2,Mark,Jeremy, And obviously you don't think there's a global Jewish conspiracy controlling everything?,Living Room
2,2,Jeremy,Mark," What, you mean, am I a racist?",Living Room
2,2,Mark,Jeremy," Yeah. If you think that and say those things, you're a racist, aren't you?",Living Room
2,2,Jeremy,Mark, Well yeah.,Living Room
2,2,Mark,Jeremy," As it turns out, Daryl is a racist.",Living Room
2,2,Jeremy,Mark," You're sure he's a proper... you know, it wasn't just racist... horseplay?",Living Room
2,2,Mark,Jeremy," No, because I was in the tent with him for ages and we talked for a long time, and it was mostly on racial classifications, head measurements and so on.",Living Room
2,2,Jeremy,Mark, Wow.,Living Room
2,2,Mark,Jeremy, I feel terrible. Do you think I should... confront him?,Living Room
2,2,Jeremy,Mark, You mean you didn't confront him?,Living Room
2,2,Mark,Jeremy," Yeah, no, naturally I confronted him, but maybe I should confront him again, more.",Living Room
2,2,Mark,Jeremy, Tell him I'm not here!,Living Room
2,2,Jeremy,Mark, What? Why?,Living Room
2,2,Mark,Jeremy," Because I didn't confront him, all right?",Living Room
2,2,Jeremy,Daryl,"Oh, hi, Daryl.",Flat
2,2,Daryl,Jeremy," Hey, Jez. Is Mark around?",Flat
2,2,Jeremy,Daryl," He's not I'm afraid, he's gone out, to get a Thai curry.",Flat
2,2,Jeremy,Jeremy,Because that's what we eat nowadays while you're chomping on your racist carrots.,Flat
2,2,Mark,Sophie," Hope Jeff's neighbour got the cheque for the window. So sorry. What happened was we were passing and I said, ""Let's see if they're in, throw some stones at the window"" and Daryl thought I said ""a stone"" and the stone he picked was a brick and well he got the wrong window and you know the rest.",Restaurant
2,2,Daryl,Mark," Sorry I'm late, everyone. Hey, Mark, my man!",Restaurant
2,2,Mark,Daryl, Hi.,Restaurant
2,2,Daryl,Mark," Hey listen, has your mobile been broke? I've not been able to get you for days.",Restaurant
2,2,Mark,Daryl," Hey, they do chicken wings! I love chicken wings.",Restaurant
2,2,Sophie,Johnson," So, Alan, why have you got us all down here?",Restaurant
2,2,Johnson,Sophie," Well, I noticed a bit of static back in the office. Just thought we should come down here for a bit of a bonding sesh.",Restaurant
2,2,Sophie,Johnson," Oh, right, great.",Restaurant
2,2,Johnson,Sophie," So, anyone see the game last night?",Restaurant
2,2,Sophie,Johnson," Uh, no.",Restaurant
2,2,Jeff,Johnson," I did. Thierry Henry, he made Savage look like a right carthorse didn't he?",Restaurant
2,2,Daryl,Johnson," Brilliant, wasn't he? When are people finally gonna admit that you lot are just better at sports and that's a simple fact?",Restaurant
2,2,Mark,Mark,"No no, not here. No, this can't happen!",Restaurant
2,2,Johnson,Daryl," ""You lot""?",Restaurant
2,2,Mark,Johnson," He means guys like you who are French. He thinks you're French! I keep telling you Daryl, he's not French! Come on, let's get you a drink.",Restaurant
2,2,Mark,Daryl," Listen, mate, while we've got a minute, the thing is I'm busy, you're busy, I just think maybe we should stop seeing each other so much.",Restaurant
2,2,Daryl,Mark," What, stop being mates?",Restaurant
2,2,Mark,Daryl," Yeah, you know, you say potato, I say tomato - let's call the whole thing off.",Restaurant
2,2,Daryl,Mark," But, but why?",Restaurant
2,2,Mark,Daryl," Well, it's the twenty-first century, no one actually likes each other any more, so let's just leave it at that shall we?",Restaurant
2,2,Daryl,Mark, No but I do like you! I think you're fucking great!,Restaurant
2,2,Mark,Daryl," Yeah, well, I'm sorry, but I don't have time. OK? There's no time. So let's just forget anything ever happened, OK?",Restaurant
2,2,Mark,Mark,"It's OK, he doesn't have any feelings. Racists don't have feelings, they're subhuman.",Restaurant
2,2,Mark,Mark,"Yes, little Tetraminos, you fit neatly together and dissolve because everything is simple in Tetris world.",Mark's Room
2,2,Jeremy,Jeremy," Uh, Mark? I've got a massive, massive favour to ask you.",Mark's Room
2,2,Mark,Jeremy, Uh-huh?,Mark's Room
2,2,Jeremy,Mark," Yeah. It's, um... the thing is, Gog, he's got some reservations about the track and he's holding out on the four grand till we get it right.",Mark's Room
2,2,Mark,Jeremy, Uh-huh.,Mark's Room
2,2,Jeremy,Mark," But the thing is, I've basically been very, very foolish, and I've spent all of our advance on drugs and shoes, and I really need to borrow quite a lot of money to go back into the studio and I was thinking I mean, you are the manager.",Mark's Room
2,2,Mark,Jeremy," OK, how much?",Mark's Room
2,2,Jeremy,Mark," Brilliant! Now, the favour…",Mark's Room
2,2,Mark,Jeremy, That's not the favour?!,Mark's Room
2,2,Jeremy,Mark," Uh no. You see, the thing is, Gog he's really not very keen at all on any of the track except, as it turns out, for the cor anglais. He wants much, much more cor anglais.",Mark's Room
2,2,Mark,Jeremy," No, Jeremy. You know what Daryl's like.",Mark's Room
2,2,Jeremy,Mark," No, sure. Yeah. Absolutely. Of course. But look at it another way, we've all got our foibles. I mean, I, for example, hate mozzarella.",Mark's Room
2,2,Mark,Jeremy, It's not the same.,Mark's Room
2,2,Jeremy,Mark," It is kind of the same. I mean, aren't we supposed to be living in a multicultural democracy? And isn't that the point? You know, the Jews and the Muslims and the racists all living happily together, side by side, doing and saying whatever the hell they like?",Mark's Room
2,2,Mark,Mark,"Cor anglais, of course. Probably plays it in the BNP jazz combo.",Recording Studio
2,2,Jeremy,Super Hans," Brilliant, fantastic. What did you think, Hans?",Recording Studio
2,2,Super Hans,Jeremy, Crack. Just gimme crack.,Recording Studio
2,2,Jeremy,Super Hans," Well, I loved it. If you want to print one of those out, or whatever.",Recording Studio
2,2,Mark,Jeremy," Jeremy, don't just go!",Recording Studio
2,2,Super Hans,Jeremy, I'll suck for crack!,Recording Studio
2,2,Jeremy,Super Hans," Yeah come on Super Hans, let's get you some crack! Tell Daryl we're very grateful.",Recording Studio
2,2,Daryl,Mark, Great to hear from ya! You got over whatever brain attack you had in Frankie and Benny's then?,Recording Studio
2,2,Mark,Mark,"I'm safe. In my cubicle, I'm safe.",Recording Studio
2,2,Daryl,Mark," So are we off for a pint, or what?",Recording Studio
2,2,Mark,Daryl," Uh, Daryl, listen, the truth is I can't be associated with you any more, because you're a racist.",Recording Studio
2,2,Daryl,Mark," What? Yeah, but I thought we were on the same wavelength! You know, the sausage, the Euro, Clarkson.",Recording Studio
2,2,Mark,Daryl," There's a difference. Daryl, you can't hate people because of their ethnic background!",Recording Studio
2,2,Daryl,Mark," Oh, right. Political correctness gone mad.",Recording Studio
2,2,Mark,Daryl," No! I hate political correctness gone mad more than anyone! I don't want to teach the world to sing, that would be horrible, but slavery? The Holocaust? That's just not on! Whereas, ""I Have A Dream"", South Africa, Benetton, it's- you've got to say, fair enough. Yeah?",Recording Studio
2,2,Daryl,Mark," Yeah. OK, no. Fair enough. You've talked me round.",Recording Studio
2,2,Mark,Daryl, I have?,Recording Studio
2,2,Daryl,Mark, Fuck off! Thought police!,Recording Studio
2,2,Mark,Mark,"Well, there he goes. The first friend I've made since Nick Bickford in '96. And I'm pretty sure Nick didn't really like me.",Recording Studio
2,2,Mark,Jeremy," Do we have to do this? We're not going to hurt him, are we?",Gog's Flat
2,2,Jeremy,Mark," You want your money back, don't you? He's refusing to pay up, Mark. He's refusing to like the track.",Gog's Flat
2,2,Mark,Jeremy, I told you you should've had a proper contract!,Gog's Flat
2,2,Jeremy,Super Hans," How are you feeling, Super Hans?",Gog's Flat
2,2,Super Hans,Jeremy," Fine, totally fine.",Gog's Flat
2,2,Mark,Super Hans, You've kicked the crack?,Gog's Flat
2,2,Super Hans,Mark," No, except now I bang a load of Valium up me arsehole for the comedown.",Gog's Flat
2,2,Mark,Super Hans, What's this?,Gog's Flat
2,2,Super Hans,Mark, Cover. In case the cops turn up. Just a bunch of mates playing a lovely game of baseball.,Gog's Flat
2,2,Gog,Jeremy," Oh! Jeremy. Right, so, what, you've had more thoughts about the track?",Gog's Flat
2,2,Jeremy,Gog," Yeah, yeah we have, actually.",Gog's Flat
2,2,Gog,Jeremy," OK, great.",Gog's Flat
2,2,Jeremy,Gog, Yeah. We thought we might smash your brains in with a baseball bat.,Gog's Flat
2,2,Mark,Gog, I'm sorry. I'm so sorry.,Gog's Flat
2,2,Jeremy,Gog," See, we want our money, and we're feeling a little bit clumsy. Whoops.",Gog's Flat
2,2,Gog,Jeremy,"Look, Jeremy, I've told you, it's out of my hands now. The Honda people are very hard to please.",Gog's Flat
2,2,Jeremy,Gog," Oh, Honda, Honda, Honda. Fuck Honda.",Gog's Flat
2,2,Super Hans,Gog," Nice packet of Crunchy Nut you've got here. Pretty expensive, as I recall.",Gog's Flat
2,2,Jeremy,Gog," Not so rich and successful now with a piece of wood in your face, mmm?",Gog's Flat
2,2,Super Hans,Jeremy," Oi, Jez!",Gog's Flat
2,2,Mark,Jeremy," Look, Jeremy, we can come back again, he's got the message.",Gog's Flat
2,2,Mark,Gog,"You're gonna pay, aren't you?",Gog's Flat
2,2,Gog,Mark, No.,Gog's Flat
2,2,Mark,Jeremy," All right then, we've got our answer. Let's go!",Gog's Flat
2,2,Super Hans,Jeremy," We've got to hurt him on principle. Hit him with the fucking bat, Jez.",Gog's Flat
2,2,Jeremy,Super Hans, Why do I have to... why don't you do it? Punch him with the glove.,Gog's Flat
2,2,Super Hans,Jeremy, Punch him? I can't even make a fist!,Gog's Flat
2,2,Mark,Jeremy," This is the whole point about contract law, the whole point of a contract is to make sure this kind of thing never happens!",Gog's Flat
2,2,Jeremy,Gog, Don't answer it.,Gog's Flat
2,2,Gog,Jeremy, What if it's Honda?,Gog's Flat
2,2,Jeremy,Gog, It's not going to be Honda.,Gog's Flat
2,2,Super Hans,Jeremy, Could be Honda.,Gog's Flat
2,2,Jeremy,Gog," All right, but a word out of place and you're getting the bat.",Gog's Flat
2,2,Gog,Others," Hello? Honda! Oh, really? Oh well, that's great news. I'm so pleased. Dave, call the police! There's people here, they're trying to kill me, they're trying to kill me!",Gog's Flat
2,2,Mark,Others," Hello uh, Dave, it's Mark here. I'm an old friend of Gog's. Don't worry, we're not trying to kill him, it's just he's never had sushi before, he thought we were trying to poison him! It's all right, Gog, you're not meant to cook it, it's supposed to be raw! Can he... can he call you back?",Gog's Flat
2,2,Sophie,Mark," Hey, Mark. What's the big stink?",JLB
2,2,Mark,Sophie, Daryl's getting the sack. Apparently he was a massive racist and not even his best friends knew. Someone reported him.,JLB
2,2,Sophie,Mark, Right!,JLB
2,2,Mark,Mark,"Oh, shit! He knows, he knows it was me. He's got a pipe bomb in his trousers. Don't bomb me, you wouldn't bomb a whitey!",JLB
2,2,Daryl,Mark," Listen don't worry, I'm not going to embarrass you, all right? I'm going now. I just wanted to say I don't care what happened, I still think you're a bloody good guy. Oh, and I took the rap for the sausage as well, so you're in the clear there. So, well, I'll see you around, mate.",JLB
2,2,Mark,Daryl," Yeah, and good riddance, you... you fucking Nazi!",JLB
2,3,Jeremy,Nancy," God, you're great.",Jez's Room
2,3,Nancy,Jeremy," Thanks, Jez. You're great, too.",Jez's Room
2,3,Jeremy,Nancy," Sometimes, I'd like to die and climb inside you.",Jez's Room
2,3,Nancy,Jeremy, OK.,Jez's Room
2,3,Jeremy,Jeremy,"Was that too much? No. Go on, ask her.",Jez's Room
2,3,Jeremy,Nancy,"Nancy, I was wondering whether you'd consider being, maybe, my proper, you know, just-you-and-me, girlfriend.",Jez's Room
2,3,Nancy,Jeremy," Wow. Wow, um I don't know. I mean, that's... that's really nice, Jeremy, but-",Jez's Room
2,3,Jeremy,Jeremy,"There's always a ""but"".",Jez's Room
2,3,Nancy,Jeremy," Well I mean, I mean we're so different. I've got my religion, my yogacise, my charity stuff. I just don't know where you'd fit in as a boyfriend.",Jez's Room
2,3,Jeremy,Nancy, But I really like you and we have a great time together.,Jez's Room
2,3,Nancy,Jeremy," Well, I really like you too, and we do have a good time together, but-",Jez's Room
2,3,Jeremy,Jeremy,"That's the second ""but"".",Jez's Room
2,3,Nancy,Jeremy, What about all the other stuff?,Jez's Room
2,3,Jeremy,Nancy, Other stuff?,Jez's Room
2,3,Nancy,Jeremy," Look, obviously God wanted us to enjoy ourselves. I mean, that's why he invented pills, and clubs, and lube and hardcore. But he also wanted us to give something back. And that's why he created the homeless, the lepers and the oil spills.",Jez's Room
