Season,Episode,Speaker,To,Line,Location
8,2,Mark,Greg,Oh. Of course. The Euro. The bloody Euro. Getting it wrong again.,Burger Van
8,2,Greg,Mark,It's hitting everyone. The upshot is we're having to ask all our authors to put in 2K just to cover the extra costs.,Burger Van
8,2,Mark,Greg,Oh... right.,Burger Van
8,2,Greg,Mark,"It's unavoidable, unfortunately. I mean, Rushdie is pissing blood over at Jonathan Cape, apparently. But, big picture, the book is gonna be such a monster hit, there's no downside.",Burger Van
8,2,Mark,Greg,"Oh, there's no downside?",Burger Van
8,2,Greg,Mark,"No. In fact, I am so confident, I am prepared to cut you an extra percentage point on books sold over a quarter of a million.",Burger Van
8,2,Mark,Greg,"Wow, that's... that's great!",Burger Van
8,2,Mark,Mark,Don't act too pleased. Remember Johnson. Keep your panties dry till the big guy's hard.,Burger Van
8,2,Mark,Greg,"Tell you what, Greg, why don't we go fifty-fifty on net profits over a million units?",Burger Van
8,2,Greg,Mark,"Ah, I forget I was talking to a business guru. What the hell!",Burger Van
8,2,Mark,Greg,Nice doing business with you.,Burger Van
8,2,Mark,Mark,Ha ha. I'm killing these guys!,Burger Van
8,2,Mark,Jeremy,"Greg really liked the draft. He had no notes at all, which is pretty sweet. He was even fine about me missing the deadline.",Living Room
8,2,Jeremy,Mark,"Right, but how much are they paying you up front?",Living Room
8,2,Mark,Jeremy,"Publishing isn't an up front situation, these days. You've got to put in seed money, for the first run.",Living Room
8,2,Jeremy,Mark,They're asking you to pay?,Living Room
8,2,Mark,Jeremy,"It's a totally standard deal, for first time authors. But, the poor guys, I'm absolutely killing them on the big unit deals.",Living Room
8,2,Jeremy,Mark,Does J.K. Rowling pay to have Harry Potter books published?,Living Room
8,2,Mark,Jeremy,"That's different. Harry Potter books are about wizards, for children. My book is about pharaohs, for adults.",Living Room
8,2,Jeremy,Mark,Right. OK.,Living Room
8,2,Mark,Jeremy,"In fact, it was the unluckiest day of J.K. Rowling's life when she got picked up by a publishing house. Greg, from British London, was saying ""imagine if she'd self-published!""",Living Room
8,2,Jeremy,Mark,British London? Doesn't that sound a bit...,Living Room
8,2,Mark,Jeremy,Too patriotic for your liking?,Living Room
8,2,Jeremy,Mark,Made up?,Living Room
8,2,Mark,Jeremy,"So what if it's made up? Do you think Penguin was founded by a penguin? In a sense, everything's made up.",Living Room
8,2,Super Hans,Mark,I don't like the way these percentiles are looking at me.,Living Room
8,2,Mark,Super Hans,"Right, well, thanks for that, Hans, but I really wouldn't worry. It's a gentleman's agreement.",Living Room
8,2,Super Hans,Mark,It looks like you've agreed these gentlemen can arse-fuck ya.,Living Room
8,2,Jeremy,Mark,"Just, um, be careful, OK, mate?",Living Room
8,2,Mark,Mark,Jeremy is the voice of reason and Super Hans is giving me legal advice. Doesn't feel great.,Living Room
8,2,Dobby,Mark,I went around to see Trish and Simon and everyone in the new office.,Cafe
8,2,Mark,Mark,No doubt their office is a converted warehouse full of smoothie makers and basketball hoops and rim jobs.,Cafe
8,2,Dobby,Mark,"I was like, fuck it! Why not? So I handed in my notice at the council yesterday!",Cafe
8,2,Mark,Dobby,Oh... wow... that's... amazing.,Cafe
8,2,Dobby,Mark,I know!,Cafe
8,2,Mark,Jeremy,"Jeremy, you failed. She's done exactly what she wanted.",Cafe
8,2,Jeremy,Mark,"I tried, but it's difficult. Spirit crushing comes much more naturally to you.",Cafe
8,2,Mark,Jeremy,This won't work. You should have told her the truth. Dreams crumble to dust.,Cafe
8,2,Jeremy,Mark,"Your motto? You should put that on your business cards. Anyway, chill out. If you love something, set it free.",Cafe
8,2,Mark,Jeremy,"Oh, what if I love a black mamba? Should I set that free? Is that what you and Sting want? A venomous killer loose on the streets of South London?",Cafe
8,2,Mark,Jeremy,"So, thinking about the book launch. Cash bar, but I might provide nuts. Salted, or dry roasted though? Salted, a classic, everyone loves salt, but expensive in the quantities I want to provide. It's tricky.",Mark's Room
8,2,Jeremy,Mark,Aren't London British paying?,Mark's Room
8,2,Mark,Jeremy,"British London. No, not in the current climate. OK, time to hit go. Make the transfer. Let BL fire up the printing press.",Mark's Room
8,2,Jeremy,Mark,Mark! Two thousand pounds?!,Mark's Room
8,2,Mark,Jeremy,"The situation in Denmark is deteriorating! That's a fact! Ink shortage! But if I move quickly, BL might be able to get me some. They have a guy in Hamburg!",Mark's Room
8,2,Jeremy,Jeremy,"Oh my God, he's actually going through with it! He's cracking his nest egg and frying it up to make these arseholes a delicious breakfast.",Mark's Room
8,2,Mark,Jeremy,Hey!,Mark's Room
8,2,Jeremy,Mark,"Mark, I can't let you do this.",Mark's Room
8,2,Mark,Jeremy,"Return my mouse, Jeremy! That's my property! You're censoring me! I'm calling amnesty!",Mark's Room
8,2,Jeremy,Mark,"Go ahead, I'm sure they'd be fascinated but the mouse is staying with me. I'm doing an intervention on you.",Mark's Room
8,2,Mark,Jeremy,"All you're doing is preventing an important work of world literature from going to press! Why don't you intervene on Ian McEwan, or Tony Parsons?",Mark's Room
8,2,Jeremy,Mark,"I'm gonna say two words that you don't want to hear, ""vanity publishing"".",Mark's Room
8,2,Mark,Jeremy,"You're just jealous because I'm a successful author, and you're an unemployed dope smoker who even after twenty years of doing it, still can't roll very good joints!",Mark's Room
8,2,Jeremy,Mark,"I just think you need to be realistic about your targets, aims and expectations.",Mark's Room
8,2,Mark,Jeremy,Are you trying to life-coach me?,Mark's Room
8,2,Jeremy,Mark,Maybe.,Mark's Room
8,2,Mark,Jeremy,"I'm the one who should be doing an intervention. On you! Because, my friend, you are a vanity life coach!",Mark's Room
8,2,Jeremy,Mark,"My course is a proper qualification! It's not a pretend book from a pretend publishers, getting printed on pretend paper!",Mark's Room
8,2,Mark,Jeremy,"Yeah, well, even if you complete your ludicrously short course, you're never going to be a life coach. It's just another dream, like being a pop star, or a front bottom inspector!",Mark's Room
8,2,Jeremy,Mark,"That wasn't a career, that was a T-shirt!",Mark's Room
8,2,Mark,Jeremy,"Yeah, well, a front bottom inspector is still a more realistic career option for you, than life coach!",Mark's Room
8,2,Jeremy,Mark,"I threw that T-shirt out months ago! You know why? Because it was tasteless. I was embarrassed to wear it in public. That's the Jeremy you're dealing with now, that's how much I've grown as an individual.",Mark's Room
8,2,Mark,Jeremy,"Hey, Jeremy, do you wanna life coach this into the washing up bowl?",Mark's Room
8,2,Mark,Mark,You're not stopping my book launch. Kneel before Pharaoh Corrigan and his pyramid of peanuts.,Mark's Room
8,2,Jeremy,Celia,"So, uh, listen, what the hell's going on?",Life Coaching Class
8,2,Celia,Jeremy,How do you mean?,Life Coaching Class
8,2,Jeremy,Celia,"Everyone... everyone passed. Is it some sort of administrative error? I mean, Hilary, whose UKIP membership card fell out of her purse, are you really suggesting people go to her to get coaching? Is my certificate different? Is it better?",Life Coaching Class
8,2,Celia,Jeremy,You don't have a certificate.,Life Coaching Class
8,2,Jeremy,Celia,"What do I get? A couch? Or... a conch? Or a cro- not a crown, that would be odd.",Life Coaching Class
8,2,Celia,Jeremy,I can't put my reputation on the line by certifying you as a life coach.,Life Coaching Class
8,2,Jeremy,Celia,What?,Life Coaching Class
8,2,Celia,Jeremy,"You have a poorly developed ego system, and... sexual issues.",Life Coaching Class
8,2,Jeremy,Celia,"Oh, yeah? OK. Well, let me give you a little tip about foreplay. You were waggling around on my guy like it was the cranking handle on Chitty-Chitty-Bang-Bang.",Life Coaching Class
8,2,Celia,Jeremy,"You're a sexual pervert, Jeremy.",Life Coaching Class
8,2,Jeremy,Celia,"Do you mean, in a bad way? 'Cause of what I said?",Life Coaching Class
8,2,Celia,Jeremy,Yes. It was disgusting.,Life Coaching Class
8,2,Jeremy,Celia,"Oh, ""Mrs. Severed Cocks"" thinks I'm disgusting!",Life Coaching Class
8,2,Celia,Jeremy,Cut all my hair off and eat it?,Life Coaching Class
8,2,Jeremy,Celia,"I was busking, I was vibing, you were cutting things off, I thought... hair! I mean, it's not cocks!",Life Coaching Class
8,2,Celia,Jeremy,That was just a mad image! Whereas destroying and consuming my beautiful hair?,Life Coaching Class
8,2,Jeremy,Celia,"I thought there were ""no boundaries"".",Life Coaching Class
8,2,Celia,Jeremy,There are no boundaries. Within limits.,Life Coaching Class
8,2,Jeremy,Celia,"Limits, right. Well, I'm appealing. I'm gonna launch an appeal to the... British Life Coaching Confederation. And if such a body exists, then you're gonna be in big, big trouble.",Life Coaching Class
8,2,Jeremy,Mark,"Hey, Mark. How's it, uh...?",Pub Function Room
8,2,Mark,Jeremy,"Oh. Uh... G-good. Yeah, great. Few errata. Always gonna be a few errata.",Pub Function Room
8,2,Jeremy,Mark,"Yeah, yeah always.",Pub Function Room
8,2,Mark,Jeremy,"No, uh, it's gonna be a good night, I reckon. Yeah? So, Jez, listen, I'm just gonna go home out the fire escape or the window, but would you ask the pub man if I can have my deposit back, and would you tell everyone I've made a horrible mistake? Goodbye.",Pub Function Room
8,2,Jeremy,Mark,Mark?,Pub Function Room
8,2,Mark,Jeremy,"They misspelt my name, Jeremy.",Pub Function Room
8,2,Jeremy,Mark,"Mark Crorigan. But hey, it looks good, man! I mean, some of it's difficult to read, 'cause the text kinda disappears into the... the binding, but...",Pub Function Room
8,2,Mark,Jeremy,"They're print outs, Jeremy, they're not books! They're just print outs.",Pub Function Room
8,2,Jeremy,Jeremy,"Every fibre of my being wants to scream ""I told you so,"" but I'm a life coach now. Sort of.",Pub Function Room
8,2,Mark,Jeremy,"Greg said he really liked chapter fourteen, the Nile irrigation/viral marketing comparison. Why would he leave that out?",Pub Function Room
8,2,Jeremy,Mark,"I don't know, Mark. Maybe it's just one of those things.",Pub Function Room
8,2,Mark,Jeremy,One of those things where a cherished dream is smashed into your face and you're humiliated in front of everyone you know?,Pub Function Room
8,2,Mark,Others,"Hi, Pam.",Pub Function Room
8,2,Jeremy,Mark,Exactly. One of those things. Why don't you do a reading from your book?,Pub Function Room
8,2,Mark,Jeremy,"Oh, no, I... I don't think people would really want to-",Pub Function Room
8,2,Dobby,Mark,"Oh, go on, please! Do it in your funny Egyptian accent, like you did in bed the other night. That was so funny!",Pub Function Room
8,2,Mark,Dobby,I really don't-,Pub Function Room
8,2,Jeremy,Mark,"You can do it, mate.",Pub Function Room
8,2,Mark,Others,"Ahem. Hi. Ahem. Hi, everyone. Thanks... thanks for coming. Um, I- I just wanted to say, vanity, all is vanity. Like Pharaoh Khufu, I have built a great tomb. But, tonight, I'm not gonna bury you in it with me. Except with the admittedly generous mounds of peanuts that you'll see I've provided. No, tonight I just want to say that this book is a disaster! It's a travesty! It's proof of a broken promise. But, I want to announce here that I will be aggressively pursuing British London in the small claims court. Therefore proving the wisdom of my seventh chapter, ""Make UK company law into your Anubis."" Or, as the BL spell check has rendered it, ""Make UK Company Law Your Omnibus.""",Pub Function Room
8,2,Mark,Jeremy,"It was OK, wasn't it?",Outside
8,2,Jeremy,Mark,It was a weird and uplifting night of recriminations and complicated legal debate.,Outside
8,2,Mark,Jeremy,"And, Jeremy, I wanted to apologise for saying your life coaching was bullshit.",Outside
8,2,Jeremy,Mark,"Water under the bridge, as Simon and Garfunkel used to sing.",Outside
8,2,Mark,Mark,"Not even gonna correct him. That's how big I've become. I'm enormous, like the sun god Ra.",Outside
8,2,Jeremy,Mark,"OK, wow! Right! This must be the only publishing house that looks like it could also do you an MOT.",Outside
8,2,Mark,Jeremy,"I wanted to give you something, mate.",Outside
8,2,Mark,Greg,Greg?,British London
8,2,Greg,Mark,"Here we are, hot off the presses.",British London
8,2,Jeremy,Mark,"Oh my God! Usbourne, with a ""U"" and everything! He got my name right, Mark!",British London
8,2,Greg,Jeremy,I also do business cards.,British London
8,2,Mark,Jeremy,"You may have failed the course, but you can be a life coach anyway.",British London
8,2,Jeremy,Mark,This is amazing! Ooh! Stars! Four stars. What are the stars for?,British London
8,2,Mark,Jeremy,I just thought you deserved some stars.,British London
8,2,Jeremy,Mark,Only four though?,British London
8,2,Mark,Jeremy,"I thought about doing five, but I didn't want to push it, you know?",British London
8,2,Jeremy,Mark,Fair dos.,British London
8,2,Mark,Jeremy,"But I did put ""grade excellent,"" 'cause, uh, I think you'll make an excellent life coach.",British London
8,2,Jeremy,Mark,"Thank you, Mark. God, look at it! Approved by the ""British Life Coaching Confederation."" Fancy!",British London
8,2,Mark,Jeremy,"And the great thing is, that the genuine document is so worthless, that there's very little chance of the forgery being detected!",British London
8,2,Jeremy,Mark,No one will ever know! I can't be found out!,British London
8,2,Mark,Greg,"See you in court, Greg.",British London
8,2,Greg,Mark,"Look, Mark, I know this place isn't great. I'm in between offices. But BL is for real, and I really did love your book. You're a great writer.",British London
8,2,Mark,Greg,"Yeah, pull the other one, it's got bells on.",British London
8,2,Greg,Mark,"You're a talent, Mark. I'm building a list. I've been speaking to Jeanette Winterson. Apparently she's not happy over at Vintage. I want to publish your next book. What's it about?",British London
8,2,Mark,Greg,"Not that it's any of your beeswax, but I was thinking about doing something on Napoleon and the internet.",British London
8,2,Greg,Mark,"Now that sounds amazing. How about that, and a second run of BS of the Ps. Correct the errata, no up front payment, you would just put in a small bridging loan.",British London
8,2,Jeremy,Mark,Come on!,British London
8,2,Mark,Jeremy,"What do you think, Jez? He couldn't do it twice!",British London
8,2,Jeremy,Mark,"No! That would be impossible! Come on, mate. I'm life-coaching you out of here.",British London
8,3,Mark,Dobby,"So, I thought Trish could sit here, Neil can sit here, and Simon (the ex-boyfriend) can sit there.",Living Room
8,3,Jeremy,Mark,"And if anyone tries to move from the seating plan, I'll taser them.",Living Room
8,3,Dobby,Mark,"Mark, I think you need to take a chill pill from your frankly inadequate supply.",Living Room
8,3,Mark,Dobby,"Sorry, yes, I guess I am a bit nervous 'cause this is the first time we've hosted a social evening together in our soon-to-be joint home.",Living Room
8,3,Dobby,Mark,"Don't sweat it, dude. Oh, by the way, Simon's invited me to come away for the weekend for his thirtieth.",Living Room
8,3,Mark,Mark,Sex with the ex.,Living Room
8,3,Mark,Dobby,Yeah? You and him?,Living Room
8,3,Dobby,Mark,And the whole website gang.,Living Room
8,3,Mark,Mark,"Oh, thank God.",Living Room
8,3,Jeremy,Mark,"I've got a website opportunity, actually. Super Hans has sorted us out a website, and get this, it's empty.",Living Room
8,3,Mark,Jeremy,Right.,Living Room
8,3,Jeremy,Mark,"Yeah, he's wangled us a website for us to do shit on. Business, creative, whatever. Totally blank. Big opportunity. You in?",Living Room
8,3,Mark,Jeremy,"Yes, Jez, I guess that would be an exciting opportunity if it was the last website ever.",Living Room
8,3,Jeremy,Neil,"I mean to say, you know, cut him some slack. He was in the Beatles...",Living Room
8,3,Mark,Mark,"Finally, the use of Jeremy and Hans becomes clear. They're my normality cloaks, allowing me to slip into human society and wreak my evil doings/make friends and relax.",Living Room
8,3,Simon,Mark,"Nice place, Mark. So many biscuits. Is this a normal night for you?",Living Room
8,3,Mark,Simon,"Yeah. Oh, yeah. Me... and my guys, and our cannabis. No thanks, I'm full.",Living Room
8,3,Simon,Mark,You're full?,Living Room
8,3,Mark,Simon,I never stone alone. I'm just high on pie.,Living Room
8,3,Simon,Mark,What?,Living Room
8,3,Mark,Mark,Bad to worse. I'm speaking in verse.,Living Room
8,3,Mark,Simon,"Saying a rhyme ain't a crime. If I can say it to you, it must be true.",Living Room
8,3,Mark,Mark,Am I sort of... rapping?,Living Room
8,3,Neil,Jeremy,"I'm thinking of joining a gym, get back on a positive track.",Living Room
8,3,Jeremy,Neil,"I've always suspected that getting on a positive track is a good idea. But now I'm a professional life coach, I can confirm, you know, medically, that it is a good idea. You know, if you ever want to speak to anyone, I am a fully qualified life coach.",Living Room
8,3,Mark,Mark,"Yes, and I printed his qualification, as a treat.",Living Room
8,3,Super Hans,Simon,"There's a quarter there. If you weigh it, it will appear to come in light 'cause it's helium weed.",Living Room
8,3,Simon,Super Hans,"Tell you what Hans, Jez, you should come to my thirtieth.",Living Room
8,3,Simon,Mark,"And you, Mark. Paintball till we drop and then smoke till we pop.",Living Room
8,3,Super Hans,Simon,Wicked.,Living Room
8,3,Jeremy,Simon,Cool.,Living Room
8,3,Mark,Simon,Great.,Living Room
8,3,Mark,Mark,"Ugh, paintballing weekend. It's so obvious he fancies Dobby. He's just using it as cover. But he won't be expecting how incredibly taciturn and deflating I can be in social situations. The fun stops here, my friend.",Living Room
8,3,Neil,Jeremy,"Yeah, I mean, I really just want a... honest broker, someone to chat through some shit with.",Jez's Room
8,3,Jeremy,Jeremy,"Is it OK, the bed? Is it a bit like, at any moment, I might jump on him and hump him better? I could hump him. I wonder if I'll hump many clients.",Jez's Room
8,3,Neil,Jeremy,"I've always really wanted to do footie coaching. And I've got the first FA badge, but it's hard.",Jez's Room
8,3,Jeremy,Neil,"OK. So, what seems to be stopping you?",Jez's Room
8,3,Neil,Jeremy,"Well, I've got my job.",Jez's Room
8,3,Jeremy,Neil,"Well, quit your job.",Jez's Room
8,3,Neil,Jeremy,You think so?,Jez's Room
8,3,Jeremy,Neil,Definitely. You gotta follow your dream.,Jez's Room
8,3,Jeremy,Jeremy,"Case closed, next.",Jez's Room
8,3,Neil,Jeremy,"I mean, it's hard to find paid coaching work. And um, Alice, my wife, she wonders if it's not a bit late to get into all this?",Jez's Room
8,3,Jeremy,Neil,OK.,Jez's Room
8,3,Jeremy,Jeremy,Might have a poke about a bit.,Jez's Room
8,3,Jeremy,Neil,How are things in the relationship?,Jez's Room
8,3,Neil,Jeremy,"Oh, um... OK, I guess. I mean, not always great.",Jez's Room
8,3,Jeremy,Neil,"No, right, of course not.",Jez's Room
8,3,Jeremy,Jeremy,Can I get into the bedroom?,Jez's Room
8,3,Jeremy,Neil,Tell me about the sexual side of the relationship.,Jez's Room
8,3,Neil,Jeremy,"Well, to be honest, it's... it's not good.",Jez's Room
8,3,Jeremy,Jeremy,"This is great. I can ask him anything I want 'cause I'm the professional, and he's the worm in the science beaker.",Jez's Room
8,3,Jeremy,Neil,Go on.,Jez's Room
8,3,Neil,Jeremy,"Well, look, I mean, I guess I can say, I like to be... dominated in the bedroom.",Jez's Room
8,3,Jeremy,Jeremy,"Course you do, you filthy bastard.",Jez's Room
8,3,Jeremy,Neil,"There's no judgment here, Neil.",Jez's Room
8,3,Neil,Jeremy,I've also experimented with same-sex experiences.,Jez's Room
8,3,Jeremy,Jeremy,"Ooh, tell me more.",Jez's Room
8,3,Jeremy,Neil,"So, in the relationship, do you think you're getting really fulfilled?",Jez's Room
8,3,Neil,Jeremy,Alice has this... medical condition which makes-,Jez's Room
8,3,Jeremy,Neil,We don't need to go into that. That's not part of it.,Jez's Room
8,3,Neil,Jeremy,"Right, what is part of it?",Jez's Room
8,3,Jeremy,Neil,"I'll tell you what's part of it. Now, tell me more about these gay feelings. They sound interesting, I mean, important.",Jez's Room
8,3,Neil,Jeremy,"I supposed, I mean, I was hoping to talk about the footie coaching?",Jez's Room
8,3,Jeremy,Neil,"I mean, everything's connected. Um, a relationship, it, er- well, a relationship, it has some-",Jez's Room
8,3,Jeremy,Jeremy,where am I going here?,Jez's Room
8,3,Jeremy,Neil,A relationship is a lot like a real ship. It needs to be moving forward. It needs to be properly maintained.,Jez's Room
8,3,Neil,Jeremy,Yes. Yeah. I get that.,Jez's Room
8,3,Jeremy,Jeremy,He gets that? I'm a life coach!,Jez's Room
8,3,Neil,Jeremy,"I mean, the truth is, I have had thoughts about leaving Alice.",Jez's Room
8,3,Jeremy,Neil,"If you sometimes want to do something, you should do it.",Jez's Room
8,3,Neil,Jeremy,Yes?,Jez's Room
8,3,Jeremy,Neil,Yes. What you sometimes think you should do is what you should do. That's at the very core of the Usbourne philosophy.,Jez's Room
8,3,Jeremy,Jeremy,"Kiss my cheeks, Dr. Freud. I'm on fire.",Jez's Room
8,3,Jeremy,Jeremy,That's not my fault. I was definitely on fire.,Cottage
8,3,Jeremy,Mark,"So, Neil broke up with Alice. She's in tears in Crofton Park, apparently.",Cottage
8,3,Mark,Jeremy,Because you told him to leave her.,Cottage
8,3,Jeremy,Mark,It was his idea. I just encouraged him to believe in himself.,Cottage
8,3,Simon,Super Hans,"You've got nothing, no weed at all?",Cottage
8,3,Super Hans,Simon,I'm not Muffin the fucking drugs mule mate.,Cottage
8,3,Simon,Super Hans,Why do you think I invited you?,Cottage
8,3,Super Hans,Simon,For my off-key remarks and crazy insights?,Cottage
8,3,Neil,Jeremy,"Jez, man.",Cottage
8,3,Jeremy,Jeremy,"Oh, shit.",Cottage
8,3,Neil,Jeremy,Can we grab five? 'Cause my head's in fucking pieces.,Cottage
8,3,Jeremy,Neil,You want to book in a session next week?,Cottage
8,3,Neil,Jeremy,I'm really starting to regret leaving Alice.,Cottage
8,3,Jeremy,Neil,Uh-huh.,Cottage
8,3,Neil,Jeremy,I really think it was a terrible idea.,Cottage
8,3,Jeremy,Neil,"Sorry, dude, but you're kind of harshing my mellow.",Cottage
8,3,Neil,Jeremy,She says she won't have me back.,Cottage
8,3,Jeremy,Neil,"Yeah, I feel for you, but I'm off the clock.",Cottage
8,3,Neil,Jeremy,What should I do?,Cottage
8,3,Jeremy,Neil,"Park it, Neil. Save it till... I don't know, Wednesday?",Cottage
8,3,Simon,Others,"OK, OK, everyone, hat game. Hat's full of band names.",Cottage
8,3,Mark,Mark,Paintballing and the hat game? Terrific.,Cottage
8,3,Simon,Others,"So, teams are Jeremy and Super Hans, Mark and Neil, me and Mrs. Dob Dobalina. Sorry, hun.",Cottage
8,3,Mark,Mark,"Obviously, and no doubt, the prize/forfeit for the losing/winning team is languorous copulation.",Cottage
8,3,Trish,Others,"OK, time starts now.",Cottage
8,3,Dobby,Simon,"OK, you properly love them and fair dos.",Cottage
8,3,Simon,Dobby,Elbow.,Cottage
8,3,Dobby,Simon,Correct.,Cottage
8,3,Mark,Mark,"Elbow, Elbow, Elbow, Elbow. Should I get an Elbow CD? Probably. And The Killing, and Mad Men, and an iPad, and everything. God, why won't everyone leave me alone?",Cottage
8,3,Dobby,Simon,"Hipsters, flavour of the month, still going strong.",Cottage
8,3,Simon,Dobby,Boards of Canada.,Cottage
8,3,Dobby,Simon,Word.,Cottage
8,3,Mark,Mark,"Oh, Christ.",Cottage
8,3,Dobby,Simon,Poor man's Talking Heads.,Cottage
8,3,Trish,Dobby,"Uh-uh, no proper names. Over and out.",Cottage
8,3,Trish,Jeremy,"Right, Jez and Hans, go.",Cottage
8,3,Super Hans,Jeremy,Widely acknowledged to have nicked our sound.,Cottage
8,3,Jeremy,Super Hans,The Chemical Brothers.,Cottage
8,3,Super Hans,Jeremy,Correct. Bullshitters turning wanking to cash.,Cottage
8,3,Jeremy,Super Hans,Flaming Lips.,Cottage
8,3,Super Hans,Jeremy,"Correct. Oh, arsehole.",Cottage
8,3,Jeremy,Super Hans,LCD Soundsystem.,Cottage
8,3,Super Hans,Jeremy,Fakers.,Cottage
8,3,Jeremy,Super Hans,Pavement.,Cottage
8,3,Super Hans,Jeremy,"Yep. Oh, we thought we had her number, and you got a bit overexcited, but it turned out to be a not very funny joke.",Cottage
8,3,Jeremy,Super Hans,Lily Allen.,Cottage
8,3,Super Hans,Jeremy,Correct. Phonies.,Cottage
8,3,Jeremy,Super Hans,Foo Fighters.,Cottage
8,3,Super Hans,Jeremy,"Oh, demanded the Ramsgate blowjob.",Cottage
8,3,Jeremy,Super Hans,Mumford and Sons.,Cottage
8,3,Trish,Super Hans,That's your lot.,Cottage
8,3,Jeremy,Jeremy,"I'm so good at this, but I bet not one person here is gonna give me a blowjob.",Cottage
8,3,Trish,Mark,"OK, Mark, Neil, you are up.",Cottage
8,3,Mark,Mark,"And so the descent into hell begins. Just hope they're all Snow Patrol. If it's not Snow Patrol or the Beatles, I am so fucked.",Cottage
8,3,Neil,Mark,"All right, fading fortunes, but-",Cottage
8,3,Mark,Neil,Snow Patrol.,Cottage
8,3,Neil,Mark,New release expected about in-,Cottage
8,3,Mark,Neil,The Beatles.,Cottage
8,3,Neil,Mark,"Four releases, big with the men who might be what you find as relief in the desert.",Cottage
8,3,Mark,Neil,"Oasis. I've got one, Oasis.",Cottage
8,3,Neil,Mark,"Good, big with them.",Cottage
8,3,Mark,Neil,"What? Big with them? Big with Oasis? Right, who are Oasis's favourite bands?",Cottage
8,3,Mark,Mark,This is completely impossible.,Cottage
8,3,Mark,Neil,"Have I said Snow Patrol? I have, haven't I? Not the Rolling Stones, obviously.",Cottage
8,3,Neil,Mark,"Uh, OK, moving on. Kasabian.",Cottage
8,3,Mark,Neil,"Ah, Kasabian, of course, Kasabian. Kasabian, Kasabian, Kasabian.",Cottage
8,3,Neil,Mark,"OK, hipsters with attitude, electro sound.",Cottage
8,3,Mark,Neil,"It's not Snow Patrol, is it?",Cottage
8,3,Neil,Mark,No.,Cottage
8,3,Mark,Neil,Madonna.,Cottage
8,3,Neil,Mark,"Group. Five-piece, I think.",Cottage
8,3,Mark,Neil,"OK, so, not the Beatles, 'cause famously, they were a four-piece. Bit of trivia. Susan Doyle, Boyle.",Cottage
8,3,Neil,Mark,What?,Cottage
8,3,Mark,Neil,"Sorry, my mind's just drowning in bands, all the bands.",Cottage
8,3,Neil,Mark,"Nice videos, very cool.",Cottage
8,3,Mark,Neil,"Meatloaf, Kate Bush.",Cottage
8,3,Neil,Mark,Bald guy in the video.,Cottage
8,3,Mark,Neil,Hot Chocolate.,Cottage
8,3,Neil,Mark,Are they a band?,Cottage
8,3,Mark,Neil,Of course they're a band.,Cottage
8,3,Neil,Mark,"OK, clue, they're warm, very warm. Nation's favourite food.",Cottage
8,3,Mark,Neil,"Hot potato, boiling potato, hot pie, hot pies, hot potato, hot potato.",Cottage
8,3,Neil,Mark,Stop saying hot potato.,Cottage
8,3,Mark,Neil,T'Pau.,Cottage
8,3,Simon,Mark,"Come on, you must know, it's so easy. Cool electro, improvise live.",Cottage
8,3,Mark,Simon,"I don't know, OK? I don't know, I don't know, I don't know, so fuck off.",Cottage
8,3,Trish,Mark,Time's up.,Cottage
8,3,Neil,Mark,Hot Chip.,Cottage
8,3,Mark,Neil,"Ah, yeah, OK. I thought it might be Hot Chips.",Cottage
8,3,Mark,Mark,"Round one to you, Simon. Next time we do a quiz, it'll be on Napoleon, and while you might scrape through a few Waterloo questions, when I pin you down on the emperor's domestic reforms, I will fuck you very hard in the mouth.",Cottage
8,3,Mark,Jeremy,"When I woke up, Dobby was already having a coffee and a joint with Simon.",Paintballing
8,3,Jeremy,Mark,They found some dope?,Paintballing
8,3,Super Hans,Jeremy,"My dope. I drove to Brighton at seven thirty to buy some. Half an ounce of hash for a blim of approval. God, I hate myself.",Paintballing
8,3,Jeremy,Super Hans,"You shouldn't hate yourself, man.",Paintballing
8,3,Mark,Jeremy,"Stop life coaching him, Jeremy.",Paintballing
8,3,Jeremy,Mark,I'm not.,Paintballing
8,3,Simon,Mark,"Hey, guys.",Paintballing
8,3,Mark,Mark,"At last, military strategy. You're on my turf, music geeks.",Paintballing
8,3,Jeremy,Neil,"All right, Neil?",Paintballing
8,3,Neil,Jeremy,No. I've left thirty-six messages for Alice.,Paintballing
8,3,Jeremy,Neil,"Great. Well, that's clearly all part of your particular process, so well done. That's all normal and good.",Paintballing
8,3,Jeremy,Jeremy,Possibly.,Paintballing
8,3,Simon,Mark,We sorted out the teams. You're reds.,Paintballing
8,3,Trish,Mark,It's ten minutes to scatter. Then let the death hunt commence.,Paintballing
8,3,Jeremy,Trish,Death hunt?,Paintballing
8,3,Jeremy,Jeremy,"Mmm, the death hunt. That sounds relaxing and fun.",Paintballing
8,3,Dobby,Mark,"Sorry, Mark, I'm yellow. Look out for the grenades.",Paintballing
8,3,Mark,Dobby,Grenades? Can we have some grenades?,Paintballing
8,3,Simon,Mark,This is private stash.,Paintballing
8,3,Mark,Simon,We want one of those. I'm happy to pay.,Paintballing
8,3,Simon,Mark,Pay? Who you gonna pay?,Paintballing
8,3,Mark,Simon,"I don't know, the... men.",Paintballing
