Season,Episode,Speaker,To,Line,Location
5,2,Jeremy,Barney,Is this gonna take long?,Flat
5,2,Barney,Jeremy,"Oh, no, no, no. They just wanted me to deliver this to Mark. It's just the tuna from the wedding. It's Mark's half.",Flat
5,2,Ian,Barney,"Come on Barney, let's go.",Flat
5,2,Barney,Jeremy,"Anyway, I remembered that you're in a band, and, basically, I've been doing a little bit of my own music. Maybe you could take a listen and tell me what you think?",Flat
5,2,Jeremy,Barney,"OK, well thanks. Good to see you... Barney.",Flat
5,2,Barney,Jeremy,Thanks Jeremy!,Flat
5,2,Mark,Mark,"Mmm, why toast when you can roast?",Kitchen
5,2,Jeremy,Mark,Another roast? That's the third today.,Kitchen
5,2,Mark,Jeremy,What's nicer than a roast?,Kitchen
5,2,Jeremy,Mark,"Yeah but, chain-eating roasts?",Kitchen
5,2,Mark,Jeremy,Who was that?,Kitchen
5,2,Jeremy,Mark,Sophie's dad. And her cousin Barney.,Kitchen
5,2,Mark,Jeremy,Barney?,Kitchen
5,2,Jeremy,Mark,"It's the wedding tuna, your half.",Kitchen
5,2,Mark,Jeremy,"Oh, what? Really? Heartbreak tuna? Oh no, Jez just bin it. I mean not literally, there's no need to be overly dramatic. Freeze it. See how I feel in six months. So they came all this way just for the tuna?",Kitchen
5,2,Jeremy,Mark,"They were dropping Sophie off. She's going back to work tomorrow, so...",Kitchen
5,2,Mark,Jeremy,"Sophie's going back to work! But that's outside the terms of the treaty! Six weeks! Six weeks till we go back. This isn't six weeks, this is three! Shit, I've got to get in there to stop her lies.",Kitchen
5,2,Jeremy,Mark,What lies?,Kitchen
5,2,Mark,Jeremy,That I jilted her at the altar.,Kitchen
5,2,Jeremy,Mark,"Right, technically- I mean I'm on your side, but technically that's not a lie.",Kitchen
5,2,Mark,Jeremy,"I did not jilt her, technically I married her.",Kitchen
5,2,Jeremy,Mark,"Well maybe, but I think what sticks in everyone's memory is the bit where you jilted her.",Kitchen
5,2,Mark,Jeremy,"Oh shit, if you think that, what's everyone else gonna think? Oh God, I've got to get in there. If she wants a PR war, she can have a PR war. I'll Mandelson her. Nobody wanted New Labour, Jeremy, but now we all know how it works.",Kitchen
5,2,Mark,Mark,"Walking into the jaws of death. Gotta go past Sophie's desk. What am I gonna say? Please save me, Jesus. I'll believe in you if you save me now. The other way, she's looking the other way! Thank you, Jesus! Although it was 50/50 which way she'd be looking. Might need a bit more to start believing. Oh, the gossip mill, that's right, stare at Hess, throw fruit at Hess, pacing his prison yard. Mmm, piggin' tea break, cup of piggin' tea and work out my piggin' campaign strategy. Oh knickers, here we go, Lisa. She's not saying anything! Brilliant! Good old English reserve.",JLB
5,2,Lisa,Mark,"Um, Mark, I just wanna say, about the wedding and everything. I think you're a real piece of shit.",JLB
5,2,Mark,Lisa,"Oh, OK.",JLB
5,2,Mark,Mark,That's fair. Lisa is a very fair person.,JLB
5,2,Jeremy,Super Hans,What do you think?,Living Room
5,2,Super Hans,Jeremy,"This is raw. Who is this, is this us?",Living Room
5,2,Jeremy,Super Hans,"It's a simple shit-muncher, Sohpie's cousin.",Living Room
5,2,Super Hans,Jeremy,"Shit he's done something there, in't he? How'd you do that?",Living Room
5,2,Jeremy,Super Hans,"I think that what's happening is two, or maybe three, different musical things all at the same time.",Living Room
5,2,Super Hans,Jeremy,This is the kind of thing we should be doing. Complicated shit.,Living Room
5,2,Jeremy,Super Hans,"Only thing is, doing complicated shit like this, wouldn't that be against the big beat manifesto?",Living Room
5,2,Super Hans,Jeremy,"Have you read the big beat manifesto, lately?",Living Room
5,2,Jeremy,Super Hans,Did we write it down?,Living Room
5,2,Super Hans,Jeremy,"The big beat manifesto goes, ""Big beats are the best, get high all the time.""",Living Room
5,2,Jeremy,Super Hans,Right. At the time it felt like a much more all-encompassing philosophy.,Living Room
5,2,Super Hans,Jeremy,Can we have this? Can we use it?,Living Room
5,2,Jeremy,Super Hans,"Well, listening to this, it did make me think, lately I've been having some ideas and this is exactly the sort of thing that I was thinking of doing.",Living Room
5,2,Super Hans,Jeremy,He's nicked your idea?,Living Room
5,2,Jeremy,Super Hans,"Well, has he? That's what I'm wondering. Nicked my idea and then done it back to me.",Living Room
5,2,Super Hans,Jeremy,I reckon we should invite him down. I think we can teach this kid a thing or two.,Living Room
5,2,Jeremy,Super Hans,"Until he arrives, should we send this out to promoters?",Living Room
5,2,Super Hans,Jeremy,"Yeah, I think this is probably the best example of the sort of stuff we'd do that we've ever had.",Living Room
5,2,Jeremy,Super Hans,"Oh yeah, cause sometimes it's really hard, actually, to do your own ideas.",Living Room
5,2,Mark,Mark,"OK, grab your nuts Corrigan, first contact. There she is, Sophie. Should I go over, forget the spin war? Apologise? Stab myself with a fork? They only have plastic. Oh crying, yes nice. That's going to play very well with the floating voters. Nice tears, Goebbels. Her and her mates will probably start handing out vicious cartoons of me as a rodent in a big top hat and everyone will think it's hilarious until a mob comes round and smashes my shop window. At least I've got off the roast wagon. Oh God, there she goes. This is a public relations nightmare. Where do I sit? This must be what it's like being a nonce in prison.",JLB
5,2,Mark,Dobby,"Hello, is it OK if I go here?",JLB
5,2,Mark,Mark,Please don't call me a piece of shit.,JLB
5,2,Dobby,Mark,"Sure, whatever. I'm Debbie but everyone calls me Dobby.",JLB
5,2,Mark,Dobby,"Are you new? I don't think I've seen you here before, have I?",JLB
5,2,Dobby,Mark,"I'm the IT misfit, the man with no name. I'm in and out, Kettering, Croydon, Aberdeen.",JLB
5,2,Mark,Dobby,"Oh, right. I'm Mark but you've probably heard of me under some other horrible abusive name.",JLB
5,2,Dobby,Mark,"No, why?",JLB
5,2,Mark,Dobby,"Oh, no, just everyone abuses everyone now, don't they? ""Fuck off"", ""fuck off you wanker."" It's supposed to be funny but of course it's not. Wow, you carry personal cheese. Is that allowed?",JLB
5,2,Dobby,Mark,"I'm a smoker, I need man-cheddar, you know?",JLB
5,2,Mark,Dobby,Right.,JLB
5,2,Dobby,Mark,If you like you could...,JLB
5,2,Mark,Mark,"If I was seen sharing cheese with a woman it could be misinterpreted. My approval rating would drop through the floor. Plus, looks like she might gnaw on it.",JLB
5,2,Mark,Dobby,"I'm fine, I think if I ate anything with any flavour in this room my body would probably spasm due to shock.",JLB
5,2,Dobby,Mark,Right!,JLB
5,2,Mark,Dobby,"Oh, by the way, is it possible to easily put a block on a couple of email addresses?",JLB
5,2,Dobby,Mark,"Why, what you been getting?",JLB
5,2,Mark,Dobby,"Oh, nothing, just some crap.",JLB
5,2,Dobby,Mark,"You're a piece of shit, shitter. Stuff your bollocks up your gob.",JLB
5,2,Mark,Dobby,It's just mates and that.,JLB
5,2,Dobby,Mark,Fuck off and shut up and die.,JLB
5,2,Mark,Dobby,"Yeah, they're pretty funny.",JLB
5,2,Dobby,Mark,"Arseholes. OK, Jeff, Lisa, Paul, their emails will go into junk. You can check 'em if you want. Plus I've put an auto-reply offering them to come and sit on your hairy dick. Joke.",JLB
5,2,Mark,Dobby,Oh!,JLB
5,2,Mark,Mark,"That's a good joke, she's nice, she's being nice. I'm pathetically grateful. Maybe I should ask her out for a drink. She is a floating voter. Plus, she's weirdly attractive. No, don't go there, Clinton.",JLB
5,2,Barney,Jeremy,"Oh, wow, this is your room. This is so cool.",Jez's Room
5,2,Jeremy,Jeremy,Think I found someone to do my hoovering.,Jez's Room
5,2,Barney,Jeremy,"These your jeans? These your actual jeans? Look, Jeremy, right, this is what I'd look like wearing your jeans. ""Hi, I'm Jeremy, I've got loads of girlfriends and hash. Look at my jeans.""",Jez's Room
5,2,Jeremy,Barney,"Yeah, that is a bit like me.",Jez's Room
5,2,Super Hans,Barney,"Here we go, just typed up a little contract on Professor Yaffle's computer.",Jez's Room
5,2,Barney,Super Hans,A contract?,Jez's Room
5,2,Jeremy,Barney,"Yeah, it's standard procedure for a new band member.",Jez's Room
5,2,Barney,Super Hans,"Right. Um, maybe I should just show that to my dad's solicitor.",Jez's Room
5,2,Super Hans,Barney,No.,Jez's Room
5,2,Jeremy,Barney,"No, no.",Jez's Room
5,2,Super Hans,Barney,Sign it and then we can talk about it later. Before you sign it it's all a lot of waffle.,Jez's Room
5,2,Mark,Barney,"Hey. Barney, is it? What are you doing here, what's going on?",Jez's Room
5,2,Jeremy,Mark,"It's cool, Barney's just staying over for a bit. He's joined the band.",Jez's Room
5,2,Mark,Jeremy,What?,Jez's Room
5,2,Barney,Mark,"Um, actually these guys were just saying they wouldn't mind some cheese McCoy's. Do you want me to get you anything from the shop?",Jez's Room
5,2,Mark,Barney,"Ah, no, I think I'm fine, actually.",Jez's Room
5,2,Jeremy,Barney,While you're down there how about some Ribena and a Twirl?,Jez's Room
5,2,Barney,Jeremy,"OK, McCoy's, Ribena and a Twirl. I'll go grab my jacket.",Jez's Room
5,2,Mark,Jeremy,"Jeremy, he's Sophie's cousin for God's sake! You're sleeping with the enemy.",Jez's Room
5,2,Jeremy,Mark,"Oh relax Mark, it's fine.",Jez's Room
5,2,Barney,Mark,"Mark, they want me to sign this contract. What do you think, should I sign it?",Jez's Room
5,2,Mark,Barney,Not even sure where you'd sign it. Is that meant to be a dotted line? Who drew this up? A lot of these aren't proper sentences.,Jez's Room
5,2,Super Hans,Mark,"It's legalese, all right? Keep your beak out.",Jez's Room
5,2,Jeremy,Mark,"Look Mark, we heard today we've got a spot at The Fuck Bunker.",Jez's Room
5,2,Mark,Jeremy,The Fuck Bunker.,Jez's Room
5,2,Jeremy,Mark,"Yes, and we've got an A&R man coming so we need to have a contract, everything nice and tied down, yeah?",Jez's Room
5,2,Mark,Jeremy,"All right, fine, I don't give a shit.",Jez's Room
5,2,Mark,Barney,"Looks good to me, Barney. Go for it, dude.",Jez's Room
5,2,Barney,Mark,"Cool. Ah, McCoy's, Ribena and a Twirl. McCoy's, Ribena and a Twirl. McCoy's, Ribena and a Twirl.",Jez's Room
5,2,Mark,Jeremy,"He's not sucking you off, is he?",Jez's Room
5,2,Jeremy,Mark,"No, of course he isn't.",Jez's Room
5,2,Super Hans,Jeremy,Probably would.,Jez's Room
5,2,Mark,Jeremy,You have to be very careful asking someone to get you a Twirl who would also suck you off.,Jez's Room
5,2,Jeremy,Jeremy,"Still, blowjob and a Twirl.",Jez's Room
5,2,Mark,Mark,"Got the nod, the mark of the human. I'm a human, you're a human, what else is there to say?",JLB
5,2,Dobby,Mark,"Hi, Mark. Nice to see you.",JLB
5,2,Mark,Dobby,"Dobby, likewise.",JLB
5,2,Dobby,Mark,"There's meant to be a bunch of USB sticks here, but...",JLB
5,2,Mark,Mark,"God, there's an atmosphere. Sexual tension? Or just misfits scared of sexual tension?",JLB
5,2,Dobby,Mark,Ooh err.,JLB
5,2,Mark,Mark,"Oh no, this is a disciplinary hearing waiting to happen.",JLB
5,2,Dobby,Mark,"Oh, I can't reach, could you?",JLB
5,2,Mark,Dobby,"Yeah, sure. Erm, you'll- you'll have to... move.",JLB
5,2,Dobby,Mark,"Yeah, I should move but, I might not move.",JLB
5,2,Mark,Mark,Is she shifting her bum against my area?,JLB
5,2,Mark,Dobby,Are you sure you don't wanna get out of the way?,JLB
5,2,Dobby,Mark,I'm all right.,JLB
5,2,Mark,Mark,"What if someone comes in? Should step away. Step away from the bum. Bit impolite to step away, I don't want to step away.",JLB
5,2,Dobby,Mark,I got some feta today.,JLB
5,2,Mark,Dobby,"Oh, feta? That's a sheep's cheese isn't it?",JLB
5,2,Dobby,Mark,I don't know.,JLB
5,2,Mark,Dobby,"Yeah, I believe so. Or goat's.",JLB
5,2,Mark,Mark,"This is possibly the most exciting thing that has happened to anyone ever. Does she know what she's doing? Is she just innocently waggling her bum around and I'm getting illegal benefit? I'm not doing a sexual assault, am I? You can't do a sexual assault if you stay still like a statue. I'm just a statue, a dirty, filthy statue. Oh, God I'm getting very... Captain Corrigan is flying without a license! Oh, Jesus it's too much, I'm gonna blow my beans, I'm gonna do a Chesil Beach! Don't let her know.",JLB
5,2,Dobby,Mark,Are you OK?,JLB
5,2,Mark,Dobby,"I'm fine, but sorry, I should be going 'cause you know, the world turns on its axis, one man works while another relaxes. Ah, Post-its.",JLB
5,2,Dobby,Mark,Bye.,JLB
5,2,Mark,Mark,"Uh, did she notice? Should have stayed for at least a snog but for some reason my interest level just dropped straight off. God, it's soggy down there. It's gonna start chafing. Need to clean up, need to get out. Shit, Elaine and Michael. They'll probably wanna talk quarterly sales. Fire exit. Could bust out here and out into the car park?",JLB
5,2,Mark,Mark,Fuck!,JLB
5,2,Jeff,Mark,"Hey, it's the weddin' crasher.",JLB
5,2,Mark,Jeff,"Hello, you two.",JLB
5,2,Mark,Mark,"Urgh, she's smoking a joint with her ex when we should be newlyweds remorselessly working our way through The Lovers' Guide.",JLB
5,2,Mark,Sophie,"Hi Soph, how are you, how are you feeling?",JLB
5,2,Sophie,Mark,"Well, I want to give things another go.",JLB
5,2,Mark,Sophie,You do?,JLB
5,2,Sophie,Mark,"No, of course I fucking don't.",JLB
5,2,Mark,Sophie,"That was funny, though.",JLB
5,2,Sophie,Mark,"Yeah, we should talk about divorce options at some point.",JLB
5,2,Mark,Sophie,"Yeah, maybe not...",JLB
5,2,Mark,Mark,while I'm in spermy pants and you're high,JLB
5,2,Mark,Sophie,...here.,JLB
5,2,Sophie,Mark,"Whatever, Mark. Run away again. I'm having a laugh. A-ha-ha. So I don't really give a toss.",JLB
5,2,Jeff,Mark,"What're you doing out here anyway, Mark? And what's that on your trousers?",JLB
5,2,Mark,Mark,"Oh God, it's seeping through.",JLB
5,2,Jeff,Mark,Have you... pissed yourself?,JLB
5,2,Mark,Jeff,"Er... yeah. Yeah, I- I did a little bit of wee on myself, so...",JLB
5,2,Jeff,Mark,You twat!,JLB
5,2,Mark,Mark,"Oh yeah, they can laugh, but I win because they think I pissed myself. They've no clue I came all in my pants.",JLB
5,2,Jeremy,Barney,Anything?,Living Room
5,2,Barney,Jeremy,Can I have a sandwich?,Living Room
5,2,Jeremy,Barney,"Oh, dude, what? Come on, we need more tracks for the gig. Good ones.",Living Room
5,2,Barney,Jeremy,"I know, but it's sort of hard to be creative and that when you're really hungry.",Living Room
5,2,Jeremy,Barney,How long can it take to come up with three minutes of music?,Living Room
5,2,Super Hans,Jeremy,"Six minutes, max.",Living Room
5,2,Jeremy,Super Hans,That's being generous. That's two minutes per minute.,Living Room
5,2,Barney,Super Hans,Can I have an apple?,Living Room
5,2,Super Hans,Barney,Do you think we're made of apples?,Living Room
5,2,Jeremy,Barney,"All right, we'll let you have a poppadom. You can have one poppadom and a bit of chutney.",Living Room
5,2,Barney,Jeremy,"Cool, thanks.",Living Room
5,2,Jeremy,Jeremy,I'm so generous. I'm like a techno Gandhi.,Living Room
5,2,Super Hans,Barney,"Oi, just thinking about what Mark said the other day about Barney. Bet you would, wouldn't ya?",Living Room
5,2,Barney,Super Hans,What?,Living Room
5,2,Super Hans,Barney,Suck one of us off.,Living Room
5,2,Barney,Super Hans,"Ha ha! No, no I wouldn't.",Living Room
5,2,Jeremy,Barney,What if we said you couldn't be in the band unless you sucked one of us off?,Living Room
5,2,Barney,Jeremy,"No, no I wouldn't.",Living Room
5,2,Super Hans,Barney,"You had to think twice though, didn't ya?",Living Room
5,2,Barney,Super Hans,"No, I didn't, honestly.",Living Room
5,2,Super Hans,Barney,"Which one of us then? If you had to pick one of us, which one would you pick?",Living Room
5,2,Jeremy,Barney,"Go on, if you had to.",Living Room
5,2,Barney,Super Hans,"All right, OK, I guess then if I had to pick it would be Super Hans.",Living Room
5,2,Super Hans,Barney,"I knew you would, who wouldn't?",Living Room
5,2,Jeremy,Barney,You'd suck Super Hans off. That is so funny.,Living Room
5,2,Jeremy,Jeremy,"Screw them, I'll just keep trying to suck myself off. I'll get there eventually.",Living Room
5,2,Mark,Mark,"Dobby, my cupboard lover. Stationery sex queen. I can't ask her out I'll be dead in the PR water. Oh, don't think about it, just drink buckets of tea. Piggin' tea break! ""Oops, butterfingers, your clumsy wife."" She has gone beyond now, that is too much. That is way over the line. Maybe I'll stick it back to ""Harpenden, Harpenden, Harpenden"". See how she likes that. No, can't we leave the mugs out of it? Even the mob never hit the families.",JLB
5,2,Johnson,Mark,"So it's true, I heard about the rumours but I couldn't believe it. I'm so sorry about your mug, Mark. And so you know, Sophie's behaviour's become unacceptable. I've instructed her to take a break. She's gonna spend some time with her parents, in the country.",JLB
5,2,Mark,Johnson,"Right, wow.",JLB
5,2,Mark,Mark,"Oh my God, this is piggin' massive. I've won the spin war.",JLB
5,2,Johnson,Mark,Would you like to...?,JLB
5,2,Mark,Johnson,"Smash it? Er, thank you, but no.",JLB
5,2,Johnson,Mark,Very well. I can't believe I let this happen on my watch.,JLB
5,2,Mark,Mark,"Right, Dobby, who cares what people think? I'm back baby, the bitch is back.",JLB
5,2,Mark,Dobby,"Hey, Dobs. I just wondered if you fancied coming down with me to The Fuck Bunker, and-",JLB
5,2,Dobby,Mark,Is that what you call the stationery cupboard?,JLB
5,2,Mark,Dobby,"No, God no. No, no, it's a venue. My mate's playing a gig down there on Friday. I just thought it might be cool to swing by there and check it out.",JLB
5,2,Dobby,Mark,"Your mate's playing a gig, ""Check it out""? Mark, you're not trying to get away with pretending you're a normal human being, are you?",JLB
5,2,Mark,Mark,"She's the one! Oh Dobby, let me chew on your weird hair.",JLB
5,2,Jeremy,Jeremy,"I wonder if the A&R guy's here yet. Which one could he be? Could be him, perfect cover. Or her. Or her. Lot of women here. Hmm, women. There they are, walking around. And they've all got them, under their clothes, hiding there, but I know the secret. Vaginas. She's got one, she's got one, she's got one. She's definitely got one. She's trying to make out she hasn't got one but I know she has. Got to stop thinking about vaginas, it's my big night. Mmm, vaginas.",Fuck Bunker
5,2,Super Hans,Barney,"Come on, open up for fuck's sake, it's gig time.",Fuck Bunker
5,2,Jeremy,Super Hans,What's going on?,Fuck Bunker
5,2,Super Hans,Jeremy,Barney's only locked himself in the bloody bog.,Fuck Bunker
5,2,Jeremy,Super Hans,What have you done to him?,Fuck Bunker
5,2,Super Hans,Jeremy,"Nothing, Jesus!",Fuck Bunker
5,2,Barney,Jeremy,He's a fucker!,Fuck Bunker
5,2,Jeremy,Super Hans,Has he been sucking you off?,Fuck Bunker
5,2,Super Hans,Jeremy,"No, 'course not.",Fuck Bunker
5,2,Barney,Jeremy,Yes.,Fuck Bunker
5,2,Super Hans,Jeremy,"Well, maybe once.",Fuck Bunker
5,2,Jeremy,Super Hans,What the fuck are we gonna do? We don't know how to play his mu- our music. We're the front men. I was planning on just waving a maraca and giving the hotties my sex eyes. Why the hell did you get him to suck you off?,Fuck Bunker
5,2,Super Hans,Jeremy,"Well I dunno, do I? I was just bored. It's rock and roll, we're backstage, someone's gotta suck someone off. Iggy, Bowie, Lou Reed, Tupac, they're all sucking each other off.",Fuck Bunker
5,2,Others,Jeremy,You're on!,Fuck Bunker
5,2,Jeremy,Barney,"Shit, we're on! What're we gonna do? Barney? Barney come on out mate, please?",Fuck Bunker
5,2,Super Hans,Jeremy,"You go out and keep the crowd happy, I'll sort Barney out.",Fuck Bunker
5,2,Jeremy,Super Hans,"All right, all right. But just don't, don't suck him off, all right? And don't make him suck you off. Just get him out there without any more sucking off!",Fuck Bunker
5,2,Mark,Others,"Two bottles of premium lager and two double whiskies, please.",Fuck Bunker
5,2,Mark,Mark,Don't keep the change.,Fuck Bunker
5,2,Mark,Dobby,"Ah, good old alcohol.",Fuck Bunker
5,2,Dobby,Mark,Facilitates the talking of shite.,Fuck Bunker
5,2,Mark,Dobby,"Long-term there's depression, lethargy and addiction but, who's looking to the long-term?",Fuck Bunker
5,2,Jeremy,Others,"Hey everyone, so, great. We're almost ready but um, before we rock you, um, we need to find out, um, are you ready?",Fuck Bunker
5,2,Others,Jeremy,Yeah!,Fuck Bunker
5,2,Jeremy,Others,"Yeah, OK. But are you really, are you really, really, really ready?",Fuck Bunker
5,2,Others,Jeremy,Yeah!,Fuck Bunker
5,2,Jeremy,Others,"Great, you're really, you're ready. So, yeah, yeah. So you're ready to party, OK. We know that now. But my next question is...",Fuck Bunker
5,2,Mark,Mark,What is he saying?,Fuck Bunker
5,2,Jeremy,Others,"...are you ready to party hard, right here, right now?",Fuck Bunker
5,2,Others,Jeremy,Yeah!,Fuck Bunker
5,2,Mark,Mark,He's just talking words out of his mouth.,Fuck Bunker
5,2,Jeremy,Others,Mega.,Fuck Bunker
5,2,Mark,Dobby,"Wow, the ladies. Nice to see it's almost as disguising as the gents.",Fuck Bunker
5,2,Dobby,Mark,"Yeah, well it used to be all pink and tidy but then feminism happened and we all just started pissing on the floor.",Fuck Bunker
5,2,Mark,Dobby,"Of course, girl power.",Fuck Bunker
5,2,Mark,Mark,"Wow, this is better than watching Jeremy dying on stage. She really seems to have a thing about confined spaces. Just hope I don't go off in my pants again.",Fuck Bunker
5,2,Dobby,Mark,What's? Oh....,Fuck Bunker
5,2,Mark,Dobby,"It's a nightclub, it's normal. She's probably on drugs, she's probably having the time of her life.",Fuck Bunker
5,2,Mark,Mark,"Oh God, I know that boot. I know that foot. I know that crying sound.",Fuck Bunker
5,2,Dobby,Mark,"Mark, I really think we should check on her, she might have passed out.",Fuck Bunker
5,2,Mark,Dobby,"No, Dobby, hold on. No, Dobby!",Fuck Bunker
5,2,Sophie,Mark,Mark.,Fuck Bunker
5,2,Mark,Sophie,Hi Sophie.,Fuck Bunker
5,2,Dobby,Mark,You know her?,Fuck Bunker
5,2,Mark,Dobby,"Uh-huh, yeah.",Fuck Bunker
5,2,Sophie,Dobby,I'm his wife.,Fuck Bunker
5,2,Mark,Dobby,"She doesn't know what she's saying, she's off her head on street drugs.",Fuck Bunker
5,2,Mark,Sophie,What have you taken Sophie?,Fuck Bunker
5,2,Sophie,Mark,"Who knows, who the fuck cares?",Fuck Bunker
5,2,Mark,Sophie,What are you even doing here? I thought you were staying with your parents.,Fuck Bunker
5,2,Sophie,Mark,"I ran away from home to see Barney, thanks, dickhead!",Fuck Bunker
5,2,Mark,Sophie,"Soph, please.",Fuck Bunker
5,2,Mark,Dobby,We are a bit married but not properly. It was never consummated.,Fuck Bunker
5,2,Sophie,Mark,"And you're not gonna get in Nanna's cottage, you know. So you can shove it up your arsehole!",Fuck Bunker
5,2,Dobby,Mark,"OK, I'm gonna head off.",Fuck Bunker
5,2,Mark,Dobby,"But Dobby, I...",Fuck Bunker
5,2,Mark,Mark,I've been caught out like Angus Deayton or Harold Shipman.,Fuck Bunker
5,2,Sophie,Mark,"You're like a life support machine, Mark.",Fuck Bunker
5,2,Mark,Sophie,"Well, thank you, Sophie.",Fuck Bunker
5,2,Sophie,Mark,Except instead of giving life you suck it all out of people!,Fuck Bunker
5,2,Mark,Sophie,Uh-huh.,Fuck Bunker
5,2,Mark,Mark,My beautiful wife.,Fuck Bunker
5,2,Barney,Jeremy,"I wanna go home. I wanna go home, I wanna go home. I wanna go home, wanna go home. I wanna go home, I wanna go home.",Fuck Bunker
5,2,Jeremy,Super Hans,What's going on?,Fuck Bunker
5,2,Super Hans,Jeremy,He wants to go home.,Fuck Bunker
5,2,Ian,Super Hans,"I'll take care of him now, thank you very much.",Fuck Bunker
5,2,Super Hans,Ian,"All right granddad, hold on.",Fuck Bunker
5,2,Super Hans,Jeremy,"Can't he give us ten? He's in a K-hole right now but in ten the speed'll kick in. Can of Coke and a ciggie, he'll be right as rain.",Fuck Bunker
5,2,Barney,Ian,I don't wanna sit down. I wanna run behind the car all the way home.,Fuck Bunker
5,2,Jeremy,Super Hans,"Yeah, well we've missed our slot. Dance Witch Abortion are on now and they're rocking out.",Fuck Bunker
5,2,Ian,Mark,"Ah, Mark, of course.",Fuck Bunker
5,2,Mark,Ian,"I'm so sorry about all this, Ian.",Fuck Bunker
5,2,Mark,Mark,"Ian, he is Ian, isn't he? Suppose now I've jilted his daughter I could call him Captain Cock Ring and it wouldn't make things any worse.",Fuck Bunker
5,2,Barney,Super Hans,"Super Hans, did I do it right, Super Hans?",Fuck Bunker
5,2,Super Hans,Barney,"Yeah, yep. You did it fine.",Fuck Bunker
5,2,Ian,Super Hans,What did you do to him?,Fuck Bunker
5,2,Jeremy,Super Hans,You've ruined this. Why couldn't you have got him to suck you off after the gig?,Fuck Bunker
5,2,Ian,Jeremy,He did what?,Fuck Bunker
5,2,Ian,Barney,Barney?,Fuck Bunker
5,2,Ian,Mark,"What makes you do these things, Mark?",Fuck Bunker
5,2,Mark,Ian,I'm not the one he sucked off.,Fuck Bunker
5,2,Sophie,Mark,"I hate you Mark, I fucking hate you.",Fuck Bunker
5,2,Barney,Super Hans,Super Hans! I love you! Don't leave me!,Fuck Bunker
5,2,Jeremy,Barney,He's not all he's cracked up to be. Who's the really cool one? You should look a bit deeper before you go sucking someone off next time.,Fuck Bunker
5,2,Jeremy,Super Hans,Prick.,Fuck Bunker
5,2,Mark,Mark,"OK, what now? Go home and roast the shit out of some meat.",Fuck Bunker
5,3,Jeremy,Mark,That smells good. Is that a Cumberland sausage?,Living Room
5,3,Mark,Jeremy,It's my birthday week so I'm being nice to myself.,Living Room
5,3,Jeremy,Mark,That's an onion gravy isn't it?,Living Room
5,3,Mark,Jeremy,I thought I'd throw a party and in advance of the party I'm gonna go speed dating. Be great to get a date lined up.,Living Room
5,3,Jeremy,Mark,"Speed dating? And a party? Mark, you know that if you end up a basket case I'm the one who's going to have to wheel you round the National Army Museum.",Living Room
5,3,Mark,Jeremy,"Look at us Jez, we're letting our lives slip through our fingers. Maybe you don't care, but I need to get out there and I'm never gonna to meet a woman in a pub or a nightclub or an art gallery or a book shop, or any other formal or informal social gathering. Realistically it's just not going to happen.",Living Room
5,3,Jeremy,Mark,Do you think you're going to eat all that?,Living Room
5,3,Mark,Jeremy,"I don't know. It's a bit too much, but I'm hoping if I eat it quickly my stomach won't notice.",Living Room
5,3,Jeremy,Mark,I'm hungry.,Living Room
5,3,Mark,Jeremy,That is not my problem.,Living Room
5,3,Jeremy,Jeremy,"I'm the skinny one. I need food more than him. Yeah might just Robin Hood this baby. He's such a tight arse, won't even replace the wide screen. How are they supposed to brainwash me with their adverts if I can't even see them properly?",Living Room
5,3,Mark,Jeremy,"Recognise this Jeremy? I went to get the Cherry Garcia out to defrost and look what I found inside. ""Look I know what you think happened and yes you're right, I have eaten all your ice cream."" This is it, this is the line, you have crossed the line.",Living Room
5,3,Jeremy,Mark,"Read the mitigating circumstances, there are loads.",Living Room
5,3,Mark,Jeremy,"A sausage has gone! Oh my God Jeremy, a sausage is missing! Is this what it's come to? I've got to carry my food around with me now to stop you from- right well, I'm sorry you've driven me to this.",Living Room
5,3,Jeremy,Mark,What are you doing?,Living Room
5,3,Mark,Jeremy,I'm making a list of all the household items that you have permission to consume.,Living Room
5,3,Jeremy,Mark,Oh for God's sake.,Living Room
5,3,Mark,Jeremy,"Toilet paper, OK. Soap, OK, but not shower gel, and no razors. If you're poor, grow a beard. Tea bags are allowed, within limits.",Living Room
5,3,Jeremy,Mark,Limits? What limits?,Living Room
5,3,Mark,Jeremy,No making a pie out of tea or anything weird.,Living Room
5,3,Jeremy,Mark,"Look Mark, lay off will you? The thing is, and I keep meaning to tell you this, but basically, a few years ago mummy gave me a nest egg. And I kept on meaning to... invest, but it turns out I've spent it.",Living Room
5,3,Mark,Jeremy,"You ate your nest egg? You're meant to sit on your nest egg till it hatches, not eat it like some greedy, mad chicken. Well, the solution's obvious. Get a job.",Living Room
5,3,Jeremy,Mark,"Yeah, fine, whatever, but it's difficult, you know? There just aren't that many media positions out there. That's the reality.",Living Room
5,3,Mark,Jeremy,"So, do something else. Get on your bike.",Living Room
5,3,Jeremy,Mark,I can't believe you're trying to make me get a job not in the media. You're such a bastard.,Living Room
5,3,Mark,Jeremy,"You have to pay rent Jeremy, that needs to happen. Put the sausage back! I'm deadly serious. You never pay any rent, if you start stealing from me as well, that's it. You'll have to move out. This is the final straw.",Living Room
